Date,Brk,Weight,Anchor Offset,Water Height,Harness,Horizontal Distance,Cord Serial Number,Cord Usage Count
6/28/2025,B,198.0,19.0,-3,AF,1,65934828,779
6/28/2025,,201.0,8.0,0,AF,0,65934828,780
6/28/2025,,199.0,9.0,-1,AF,0,65934828,781
6/28/2025,,194.0,12.0,-1,AF,2,65934828,782
6/28/2025,,193.0,6.0,2,AF,0,65934828,783
6/28/2025,,190.0,12.0,1,AF,3,65934828,784
  ,,188.0,14.0,-3,AF,0,65934828,785
  ,,183.0,16.0,-3,AF,0,65934828,786
  ,B,201.0,14.0,-5,AF,0,65934828,787
  ,B,183.0,19.0,-2,AF,0,65934828,790
  ,B/2,173.0,19.0,-1,AB,0,65934828,791
  ,,174.0,19.0,0,AF,0,65934828,792
  ,B,197.0,13.0,-2,AF,1,65934828,795
  ,,210.0,7.0,-1,AF,0,65934828,796
  ,,189.0,14.0,0,AF,3,65934828,797
  ,,179.0,18.0,-3,AF,0,65934828,798
  ,B,201.0,12.0,-3,AF,1,65934828,799
  ,,183.0,16.0,-3,AF,2,65934828,800
  ,B,205.0,11.0,-1,AF,0,65934828,804
  ,,199.0,12.0,-2,AF,1,65934828,805
  ,,183.0,14.0,0,AF,0,65934828,806
  ,B,202.0,13.0,0,AF,3,65934828,807
  ,,196.0,12.0,0,AF,4,65934828,808
  ,,188.0,17.0,-4,AF,1,65934828,809
  ,,186.0,16.0,-1,AF,1,65934828,810
  ,,177.0,18.0,1,AF,1,65934828,811
  ,B,205.0,12.0,-4,AF,1,65934828,812
  ,,186.0,18.0,-5,AF,2,65934828,813
  ,,176.0,21.0,-4,AB,0,65934828,814
  ,B,206.0,11.0,-1,AF,0,65934828,816
  ,,202.0,10.0,-2,AF,1,65934828,817
  ,,201.0,11.0,-3,AF,1,65934828,818
  ,,192.0,11.0,-1,AF,0,65934828,819
  ,,173.0,23.0,-5,AF,0,65934828,821
  ,B,213.0,10.0,-5,AF,5,65934828,822
  ,,204.0,9.0,0,AF,2,65934828,823
  ,,186.0,15.0,-1,AF,1,65934828,824
6/29/2025,B,208.0,12.0,-4,AF,0,65934828,828
6/29/2025,,197.0,11.0,-2,AF,1,65934828,829
6/29/2025,,185.0,15.0,0,AF,0,65934828,831
6/29/2025,,185.0,17.0,-4,AF,1,65934828,832
6/29/2025,,173.0,12.0,3,AB,0,65934828,833
6/29/2025,,167.0,24.0,-3,AF,2,65934828,834
6/29/2025,,205.0,5.0,3,AF,0,65934828,835
6/29/2025,,181.0,15.0,-1,AB,0,65934828,837
6/29/2025,,174.0,18.0,-1,AF,0,65934828,838
6/29/2025,,206.0,8.0,-3,AF,0,65934828,839
6/29/2025,,188.0,13.0,0,AF,0,65934828,840
6/29/2025,,166.0,21.0,0,AF,1,65934828,841
6/29/2025,B,184.0,19.0,-4,AF,0,65934828,842
6/29/2025,,175.0,19.0,-3,AF,0,65934828,843
6/29/2025,,186.0,14.0,-2,AF,0,65934828,846
6/29/2025,,181.0,16.0,1,AF,3,65934828,847
6/29/2025,,164.0,24.0,-2,AF,0,65934828,848
6/29/2025,,162.0,25.0,-2,AF,0,65934828,849
6/29/2025,B,207.0,12.0,-4,AF,0,65934828,850
6/29/2025,,201.0,4.0,3,AF,0,65934828,851
6/29/2025,,192.0,14.0,-4,AF,2,65934828,852
6/29/2025,,183.0,15.0,0,AF,0,65934828,853
6/29/2025,,178.0,18.0,0,AB,0,65934828,854
6/29/2025,,173.0,20.0,-3,AF,1,65934828,856
6/29/2025,B,194.0,18.0,-5,AF,3,65934828,857
6/29/2025,,196.0,13.0,0,AF,3,65934828,858
6/29/2025,,199.0,6.0,4,AF,0,65934828,859
6/29/2025,,194.0,13.0,-4,AF,1,65934828,860
6/29/2025,,182.0,17.0,-1,AF,0,65934828,861
6/29/2025,,181.0,17.0,0,AF,0,65934828,862
6/29/2025,B,209.0,12.0,-5,AF,1,65934828,863
6/29/2025,,199.0,11.0,-3,AF,1,65934828,864
6/29/2025,,174.0,20.0,-5,AF,1,65934828,865
6/29/2025,,173.0,18.0,0,AF,2,65934828,866
6/29/2025,,167.0,21.0,-3,AF,0,65934828,867
6/29/2025,,166.0,21.0,1,AF,0,65934828,868
6/29/2025,,161.0,25.0,-3,AF,0,65934828,869
