Date,Brk,Weight,Anchor Offset,Water Height,Harness,Horizontal Distance,Cord Serial Number
8/30/2025,,149,6.0,,AF,,66104822
8/30/2025,,137,6.0,,AF,,66104822
8/30/2025,,132,6.0,,AF,,66104822
8/30/2025,B,137,22.0,D0,AF,0.0,66104822
8/30/2025,,153,6.0,,AF,,66104822
8/30/2025,,153,6.0,,AF,,66104822
8/30/2025,,134,6.0,,AF,,66104822
8/30/2025,,149,6.0,,AB,,66104822
8/30/2025,,137,19.0,D0,AB,0.0,66104822
8/30/2025,B,162,6.0,,AF,,66104822
8/30/2025,,161,6.0,,AF,,66104822
8/30/2025,,136,21.0,-2,AF,0.0,66104822
8/30/2025,,134,12.0,,AF,,66104822
8/30/2025,,123,12.0,,AF,,66104822
8/30/2025,,164,5.0,,AF,,66104822
8/30/2025,,162,5.0,,AF,,66104822
8/30/2025,,158,11.0,-2,AF,1.0,66104822
8/30/2025,,146,15.0,D0,AF,0.0,66104822
8/30/2025,,138,12.0,,AF,,66104822
8/30/2025,B,138,30.0,,BF,,66104822
8/31/2025,F,156,6.0,,AF,,66104822
8/31/2025,,151,13.0,-3,AB,0.0,66104822
8/31/2025,,148,6.0,,AF,,66104822
8/31/2025,B,153,19.0,-1,BF,0.0,66104822
8/31/2025,,153,10.0,D0,AF,0.0,66104822
8/31/2025,,114,34.0,-2,AF,2.0,66104822
8/31/2025,,168,7.0,-1,AF,1.0,66104822
8/31/2025,,165,8.0,D0,AF,0.0,66104822
8/31/2025,,163,10.0,-1,AF,3.0,66104822
8/31/2025,,140,9.0,,AF,,66104822
8/31/2025,,139,22.0,-2,AF,0.0,66104822
8/31/2025,,125,25.0,D0,AF,0.0,66104822
8/31/2025,B,154,15.0,-3,AF,0.0,66104822
8/31/2025,B,153,6.0,,AF,,66104822
8/31/2025,,134,12.0,,AF,,66104822
8/31/2025,B,150,6.0,,AF,,66104822
8/31/2025,,156,6.0,2,AF,0.0,66104822
8/31/2025,,127,31.0,-2,BB,0.0,66104822
8/31/2025,,115,12.0,,AF,,66104822
8/31/2025,,150,13.0,2,AF,0.0,66104822
8/31/2025,,147,9.0,,BF,,66104822
8/31/2025,,137,22.0,-3,AF,0.0,66104822
8/31/2025,,137,22.0,-1,AF,0.0,66104822
8/31/2025,,127,24.0,D0,AB,0.0,66104822
8/31/2025,,129,24.0,D0,AF,0.0,66104822
8/31/2025,,124,27.0,W0,AF,1.0,66104822
8/31/2025,B,165,12.0,-2,AB,0.0,66104822
8/31/2025,B/2,144,20.0,-4,AF,0.0,66104822
8/31/2025,,129,27.0,-4,AF,0.0,66104822
8/31/2025,B ,126,12.0,,AF,,66104822
8/31/2025,,159,11.0,1,AF,3.0,66104822
8/31/2025,,150,6.0,,BF,,66104822
8/31/2025,,150,6.0,,BF,,66104822
8/31/2025,,150,13.0,1,AB,0.0,66104822
8/31/2025,,141,6.0,,AF,,66104822
8/31/2025,,140,17.0,2,AF,1.0,66104822
8/31/2025,,130,23.0,D0,AF,0.0,66104822
8/31/2025,,107,12.0,,AF,,66104822
8/31/2025,B,157,6.0,,AF,,66104822
8/31/2025,,153,6.0,,BF,,66104822
8/31/2025,,140,22.0,-5,AF,0.0,66104822
8/31/2025,,143,18.0,1,AF,1.0,66104822
8/31/2025,,118,30.0,-3,AF,0.0,66104822
8/31/2025,B,149,20.0,-3,AF,0.0,66104822
8/31/2025,,147,12.0,3,AF,0.0,66104822
9/1/2025,B,151,17.0,-1,AF,0.0,66104822
9/1/2025,,151,16.0,-3,AF,0.0,66104822
9/1/2025,,145,18.0,-1,AF,0.0,66104822
9/1/2025,,117,31.0,-1,AB,0.0,66104822
9/2/2025,F,154,18.0,2,AF,1.0,66104822
9/2/2025,B,150,18.0,-1,AF,0.0,66104822
9/2/2025,,138,22.0,-1,AF,2.0,66104822
9/4/2025,F,151,17.0,D0,AF,1.0,66104822
9/4/2025,,130,25.0,1,AF,2.0,66104822
9/5/2025,F,164,6.0,,AF,0.0,66104822
9/5/2025,,155,14.0,-5,AF,0.0,66104822
9/5/2025,,153,6.0,,AF,,66104822
9/5/2025,,147,6.0,,AF,,66104822
9/5/2025,,133,23.0,D0,AF,0.0,66104822
9/5/2025,,132,12.0,,AF,,66104822
9/5/2025,,121,32.0,1,AF,0.0,66104822
9/6/2025,F,162,14.0,-1,AF,0.0,66104822
9/6/2025,B,167,12.0,-4,AF,0.0,66104822
9/6/2025,,162,6.0,,BF,,66104822
9/6/2025,B,148,17.0,-3,AF,0.0,66104822
9/6/2025,,143,6.0,,AF,,66104822
9/6/2025,,141,6.0,,BF,,66104822
9/6/2025,,137,12.0,,BF,,66104822
9/6/2025,B,162,12.0,-3,AF,0.0,66104822
9/6/2025,,159,9.0,1,AF,1.0,66104822
9/6/2025,,127,28.0,-5,AF,1.0,66104822
9/6/2025,B,162,12.0,-3,AF,0.0,66104822
9/6/2025,,128,25.0,-1,AF,0.0,66104822
9/6/2025,,121,27.0,-2,AB,0.0,66104822
9/6/2025,B,138,27.0,-1,BF,0.0,66104822
9/6/2025,B,155,14.0,-2,AF,1.0,66104822
9/6/2025,,140,12.0,,AF,,66104822
9/6/2025,,133,12.0,,AF,,66104822
9/6/2025,,118,12.0,,AF,,66104822
9/6/2025,,174,5.0,-3,AF,0.0,66104822
9/6/2025,,160,8.0,D0,AF,0.0,66104822
9/6/2025,,147,14.0,D0,AF,3.0,66104822
9/6/2025,,134,9.0,,AF,,66104822
9/6/2025,B,151,6.0,,AF,,66104822
9/6/2025,,132,12.0,3,AF,0.0,66104822
9/6/2025,B/2,168,7.0,-2,AF,0.0,66104822
9/6/2025,,125,26.0,-3,AF,0.0,66104822
9/6/2025,,118,27.0,2,AF,0.0,66104822
9/6/2025,B ,165,11.0,-3,AB,0.0,66104822
9/6/2025,,152,6.0,,AF,,66104822
9/6/2025,,155,6.0,,AF,,66104822
9/6/2025,,122,26.0,2,AF,2.0,66104822
9/6/2025,B,166,11.0,-5,AF,3.0,66104822
9/6/2025,,160,6.0,,BF,,66104822
9/6/2025,,163,4.0,,AF,1.0,66104822
9/6/2025,,113,12.0,,AF,,66104822
9/6/2025,,135,23.0,-5,AF,1.0,66104822
9/6/2025,B,113,12.0,,AF,,66104822
9/7/2025,F,161,6.0,,AF,,66104822
9/7/2025,,154,12.0,4,BF,,66104822
9/7/2025,,158,6.0,,AF,,66104822
9/7/2025,,130,6.0,,AF,,66104822
9/7/2025,,122,6.0,,AF,,66104822
9/7/2025,B,126,6.0,,AF,,66104822
9/7/2025,,104,12.0,,AF,,66104822
9/7/2025,B,154,6.0,,AF,,66104822
9/7/2025,B,130,27.0,1,AF,0.0,66104822
9/7/2025,,150,6.0,,BF,,66104822
9/7/2025,B,127,6.0,,BF,,66104822
9/7/2025,,127,6.0,,AF,,66104822
9/7/2025,B,141,6.0,,BF,,66104822
9/7/2025,,134,6.0,,BF,,66104822
9/8/2025,N,147,11.0,8,AF,0.0,66454822
9/8/2025,,145,8.0,6,AF,0.0,66454822
9/8/2025,B,170,6.0,4,AF,0.0,66454822
9/8/2025,B,128,27.0,4,AF,0.0,66454822
9/8/2025,,125,28.0,2,AF,1.0,66454822
9/9/2025,F,156,14.0,7,AF,0.0,66454822
9/11/2025,F,157,18.0,4,AF,2.0,66454822
9/11/2025,,135,6.0,,AF,,66454822
9/11/2025,B,172,6.0,,AF,,66454822
9/11/2025,,165,17.0,-1,AF,2.0,66454822
9/11/2025,,160,9.0,3,AF,0.0,66454822
9/11/2025,B,175,6.0,4,AF,0.0,66454822
9/11/2025,,165,19.0,-5,AF,2.0,66454822
9/11/2025,B,160,26.0,-1,BF,2.0,66454822
9/11/2025,,149,20.0,1,AF,0.0,66454822
9/11/2025,,145,24.0,-4,AF,0.0,66454822
9/11/2025,,111,18.0,,BF,,66454822
9/12/2025,F,134,31.0,W0,AF,0.0,66454822
9/12/2025,,120,12.0,,AF,,66454822
9/12/2025,B,139,12.0,,BF,,66454822
9/12/2025,,151,9.0,,AF,,66454822
9/12/2025,,136,25.0,2,AF,0.0,66454822
9/12/2025,,123,12.0,,AF,,66454822
9/12/2025,B,144,12.0,,AF,,66454822
9/12/2025,B,164,6.0,,AF,,66454822
9/12/2025,,144,6.0,,AF,,66454822
9/12/2025,,157,6.0,,AF,,66454822
9/12/2025,,162,6.0,,AF,,66454822
9/12/2025,,143,6.0,,AF,,66454822
9/12/2025,B,177,15.0,-5,AF,0.0,66454822
9/12/2025,,155,6.0,,AF,,66454822
9/12/2025,B/2,136,27.0,2,AF,0.0,66454822
9/12/2025,,140,6.0,,AF,,66454822
9/13/2025,F,137,9.0,,AF,,66454822
9/13/2025,,130,9.0,,AF,,66454822
9/13/2025,,119,21.0,,AF,,66454822
9/13/2025,,161,17.0,D0,AB,1.0,66454822
9/13/2025,,169,16.0,-5,AF,0.0,66454822
9/13/2025,,140,24.0,D0,AF,0.0,66454822
9/13/2025,,113,18.0,,AF,,66454822
9/13/2025,B ,163,6.0,,AF,,66454822
9/13/2025,,134,26.0,-1,AF,0.0,66454822
9/13/2025,,153,22.0,-3,AF,0.0,66454822
9/13/2025,,144,24.0,-4,AF,0.0,66454822
9/13/2025,,140,24.0,-3,AF,0.0,66454822
9/13/2025,B,174,12.0,1,AF,0.0,66454822
9/13/2025,,164,16.0,-2,AF,2.0,66454822
9/13/2025,,154,12.0,6,AF,2.0,66454822
9/13/2025,,135,25.0,-1,AF,0.0,66454822
9/13/2025,B,166,6.0,,AF,,66454822
9/13/2025,,131,27.0,2,AF,1.0,66454822
9/13/2025,,123,12.0,,AF,,66454822
9/13/2025,B,130,12.0,,AF,,66454822
9/14/2025,F,151,6.0,,AF,,66454822
9/14/2025,,114,12.0,,AF,,66454822
9/14/2025,B,156,21.0,W0,AF,1.0,66454822
9/14/2025,,132,30.0,-4,AF,0.0,66454822
9/14/2025,,120,12.0,,AF,,66454822
9/14/2025,,145,22.0,1,AF,1.0,66454822
9/14/2025,B,146,26.0,-2,AF,0.0,66454822
9/14/2025,B/2,151,24.0,-3,AF,0.0,66454822
9/14/2025,B,162,19.0,1,AF,0.0,66454822
9/14/2025,,162,16.0,-2,AF,0.0,66454822
9/14/2025,,156,18.0,1,AF,1.0,66454822
9/14/2025,,131,18.0,,BF,,66454822
9/14/2025,,131,28.0,-2,AF,3.0,66454822
9/14/2025,,119,18.0,,AB,,66454822
9/14/2025,,155,18.0,-1,AF,0.0,66454822
9/14/2025,,153,19.0,-1,AF,0.0,66454822
9/14/2025,,147,21.0,-1,AF,0.0,66454822
9/14/2025,,140,23.0,1,AF,0.0,66454822
9/14/2025,,134,25.0,2,AF,0.0,66454822
9/14/2025,,114,12.0,,BF,,66454822
9/15/2025,F,155,22.0,-2,AF,0.0,66454822
9/15/2025,,152,20.0,-4,AF,0.0,66454822
9/15/2025,,115,18.0,,AF,0.0,66454822
9/15/2025,B,172,11.0,-1,AF,2.0,66454822
9/15/2025,B,165,6.0,,AF,,66454822
9/15/2025,B,156,21.0,-4,AF,0.0,66454822
9/15/2025,,127,12.0,,AF,,66454822
9/15/2025,,160,12.0,,BF,,66454822
9/17/2025,F,164,23.0,-5,AF,2.0,66454822
9/19/2025,F,141,6.0,,AF,,66454822
9/19/2025,B,138,27.0,4,AF,0.0,66454822
9/19/2025,,174,13.0,-5,AF,0.0,66454822
9/19/2025,,139,6.0,,AF,,66454822
9/19/2025,B,137,6.0,,AF,,66454822
9/19/2025,,161,6.0,,AF,,66454822
9/20/2025,F,177,14.0,2,AF,1.0,66454822
9/20/2025,,158,18.0,-1,AF,2.0,66454822
9/20/2025,,152,6.0,,AF,,66454822
9/20/2025,,153,20.0,-1,AF,1.0,66454822
9/20/2025,,136,12.0,,AF,,66454822
9/20/2025,,134,12.0,,AF,,66454822
9/20/2025,,174,6.0,,AF,,66454822
9/20/2025,,153,6.0,,AF,,66454822
9/20/2025,,139,24.0,2,AF,0.0,66454822
9/20/2025,,131,26.0,2,AF,0.0,66454822
