Date,Brk,Weight,Anchor Offset,Water Height,Harness,Horizontal Distance,Cord Serial Number,Cord Usage Count
7/27/2025,,168.0,25.0,-3,AF,0.0,66114828,505
7/27/2025,B,202.0,12.0,1,AF,1.0,66114828,506
7/27/2025,,197.0,12.0,1,AF,3.0,66114828,508
7/27/2025,,196.0,12.0,0,AF,0.0,66114828,509
7/27/2025,,184.0,18.0,-4,AF,0.0,66114828,511
7/27/2025,,182.0,18.0,-1,AF,2.0,66114828,512
7/27/2025,,182.0,18.0,1,AF,1.0,66114828,513
7/27/2025,,178.0,20.0,0,AF,0.0,66114828,515
7/27/2025,B/2,186.0,18.0,1,AF,3.0,66114828,517
7/27/2025,,184.0,11.0,5,AF,0.0,66114828,522
7/27/2025,B,212.0,10.0,-3,AF,0.0,66114828,523
7/27/2025,B,198.0,23.0,-4,AF,0.0,66114828,524
7/27/2025,,186.0,6.0,1,AF,0.0,66114828,526
7/27/2025,,179.0,22.0,-4,AF,0.0,66114828,527
7/27/2025,,175.0,22.0,-3,AF,0.0,66114828,528
7/27/2025,,169.0,25.0,-2,AF,0.0,66114828,529
7/27/2025,,208.0,9.0,-2,AF,0.0,66114828,530
7/27/2025,,202.0,6.0,3,AF,0.0,66114828,531
7/27/2025,,178.0,21.0,-3,AF,0.0,66114828,533
7/28/2025,F,210.0,10.0,1,AF,2.0,66114828,536
7/28/2025,B,198.0,12.0,0,AF,0.0,66114828,537
7/28/2025,,176.0,21.0,-1,AF,0.0,66114828,538
7/28/2025,,173.0,23.0,-2,AF,0.0,66114828,539
7/28/2025,,171.0,24.0,-1,AF,2.0,66114828,540
7/28/2025,B,191.0,19.0,-5,AF,1.0,66114828,541
7/28/2025,,183.0,17.0,0,AF,3.0,66114828,542
7/28/2025,,174.0,23.0,-3,AF,0.0,66114828,543
7/28/2025,,172.0,23.0,-1,AF,0.0,66114828,544
7/28/2025,B,191.0,14.0,3,AF,2.0,66114828,545
7/28/2025,,176.0,22.0,0,AF,2.0,66114828,546
7/28/2025,,198.0,13.0,-3,AF,0.0,66114828,548
7/28/2025,B,210.0,12.0,-3,AF,0.0,66114828,551
7/28/2025,,210.0,18.0,1,AF,1.0,66114828,552
7/28/2025,,174.0,23.0,-1,AF,1.0,66114828,554
7/28/2025,,171.0,25.0,0,AF,2.0,66114828,555
7/29/2025,,201.0,12.0,1,AF,5.0,66114828,559
7/29/2025,,200.0,11.0,-3,AF,0.0,66114828,560
7/29/2025,,193.0,13.0,0,AF,0.0,66114828,561
7/29/2025,,205.0,9.0,1,AF,2.0,66114828,562
7/29/2025,,191.0,15.0,0,AF,2.0,66114828,563
7/29/2025,,181.0,19.0,-4,AF,0.0,66114828,564
7/29/2025,,166.0,25.0,-4,AF,1.0,66114828,565
7/29/2025,,180.0,18.0,0,AF,1.0,66114828,567
7/29/2025,,175.0,21.0,-2,AF,0.0,66114828,568
7/29/2025,B,215.0,9.0,0,AF,2.0,66114828,570
7/29/2025,,201.0,6.0,5,BF,0.0,66114828,571
7/29/2025,,201.0,11.0,0,BF,0.0,66114828,572
7/29/2025,,181.0,19.0,-3,AF,1.0,66114828,573
7/29/2025,,180.0,18.0,0,AF,0.0,66114828,574
7/30/2025,F,194.0,18.0,0,AF,2.0,66114828,577
7/30/2025,,171.0,22.0,0,AF,0.0,66114828,578
7/30/2025,B,218.0,8.0,0,AF,0.0,66114828,579
7/30/2025,,196.0,14.0,-2,AF,1.0,66114828,580
7/30/2025,,196.0,14.0,-1,AF,1.0,66114828,581
7/30/2025,B,216.0,9.0,-2,AF,1.0,66114828,582
7/30/2025,,208.0,8.0,-2,AF,2.0,66114828,583
7/30/2025,,189.0,18.0,-4,AF,1.0,66114828,585
7/30/2025,,187.0,17.0,-1,AF,3.0,66114828,586
7/30/2025,B,205.0,12.0,2,AF,3.0,66114828,588
7/30/2025,,174.0,21.0,-1,AF,0.0,66114828,589
7/30/2025,B,187.0,21.0,-5,AF,0.0,66114828,590
7/30/2025,,181.0,19.0,-3,AF,0.0,66114828,591
7/30/2025,,192.0,15.0,0,AF,3.0,66114828,592
7/30/2025,B,194.0,19.0,-4,AF,5.0,66114828,593
7/31/2025,,182.0,18.0,1,AF,3.0,66114828,600
7/31/2025,,178.0,20.0,0,AF,0.0,66114828,601
7/31/2025,B,217.0,5.0,2,BF,0.0,66114828,602
7/31/2025,,182.0,20.0,0,AF,2.0,66114828,612
7/31/2025,,182.0,20.0,0,AF,0.0,66114828,613
7/31/2025,B,190.0,21.0,-1,AF,4.0,66114828,615
8/1/2025,F,192.0,18.0,1,AF,0.0,66114828,616
8/1/2025,,189.0,16.0,-1,AF,0.0,66114828,617
8/1/2025,B,177.0,24.0,-4,AF,0.0,66114828,619
8/1/2025,,176.0,18.0,4,AF,0.0,66114828,620
8/1/2025,B,215.0,9.0,0,AF,0.0,66114828,621
8/1/2025,,189.0,16.0,1,AF,2.0,66114828,622
8/1/2025,,180.0,20.0,-3,AF,1.0,66114828,623
8/1/2025,,179.0,20.0,0,AF,0.0,66114828,624
8/1/2025,,195.0,23.0,0,AF,3.0,66114828,625
8/1/2025,B,181.0,22.0,-1,AF,0.0,66114828,626
8/1/2025,,175.0,20.0,2,AF,3.0,66114828,627
8/1/2025,,185.0,18.0,-3,AF,0.0,66114828,628
8/1/2025,,175.0,21.0,-3,AF,0.0,66114828,629
8/1/2025,,173.0,21.0,0,AF,0.0,66114828,630
8/1/2025,,164.0,24.0,0,AF,2.0,66114828,631
8/1/2025,B,213.0,6.0,3,AF,0.0,66114828,632
8/1/2025,,203.0,10.0,1,AF,2.0,66114828,633
8/1/2025,B,212.0,18.0,-2,AF,4.0,66114828,637
8/1/2025,,212.0,10.0,-4,AF,3.0,66114828,638
8/1/2025,,199.0,11.0,0,AF,0.0,66114828,639
